Player,Rec_Rec,Rec_Yds,Rec_TD,Rec_Y/R,Year,Rec_Tgt,Rec_Y/Tgt
C.J. Prosise,3.0,22.0,0.0,7.3,2018,3.0,7.3
Stevan Ridley,3.0,18.0,0.0,6.0,2018,4.0,4.5
De'Anthony Thomas,3.0,29.0,1.0,9.7,2018,5.0,5.8
Darrel Williams,3.0,27.0,1.0,9.0,2018,3.0,9.0
Shaun Wilson,3.0,5.0,0.0,1.7,2018,5.0,1.0
Ameer Abdullah,3.0,28.0,0.0,9.3,2018,4.0,7.0
Ameer Abdullah,2.0,18.0,0.0,9.0,2018,2.0,9.0
Ameer Abdullah,1.0,10.0,0.0,10.0,2018,2.0,5.0
Mike Boone,2.0,1.0,0.0,0.5,2018,3.0,0.3
Jamaal Charles,2.0,7.0,0.0,3.5,2018,3.0,2.3
Derrick Coleman,2.0,17.0,0.0,8.5,2018,3.0,5.7
Gus Edwards,2.0,20.0,0.0,10.0,2018,2.0,10.0
D'Onta Foreman,2.0,28.0,1.0,14.0,2018,2.0,14.0
John Kelly,2.0,27.0,0.0,13.5,2018,3.0,9.0
Tre Madden,2.0,35.0,0.0,17.5,2018,3.0,11.7
Detrez Newsome,2.0,19.0,0.0,9.5,2018,2.0,9.5
Jamize Olawale,2.0,13.0,0.0,6.5,2018,4.0,3.3
Roc Thomas,2.0,21.0,0.0,10.5,2018,4.0,5.3
De'Lance Turner,2.0,17.0,0.0,8.5,2018,2.0,8.5
Charcandrick West,2.0,37.0,1.0,18.5,2018,3.0,12.3
Alex Armah,1.0,5.0,0.0,5.0,2018,1.0,5.0
Kenjon Barner,1.0,3.0,0.0,3.0,2018,1.0,3.0
Kenjon Barner,0.0,0.0,0.0,0.0,2018,0.0,0.0
Kenjon Barner,1.0,3.0,0.0,3.0,2018,1.0,3.0
Michael Burton,1.0,6.0,0.0,6.0,2018,1.0,6.0
Travaris Cadet,1.0,5.0,0.0,5.0,2018,1.0,5.0
Benny Cunningham,1.0,9.0,0.0,9.0,2018,2.0,4.5
Mike Gillislee,1.0,9.0,0.0,9.0,2018,1.0,9.0
Brian Hill,1.0,9.0,0.0,9.0,2018,2.0,4.5
Jeremy Hill,1.0,6.0,0.0,6.0,2018,1.0,6.0
Robert Turbin,1.0,3.0,0.0,3.0,2018,2.0,1.5
Danny Vitale,1.0,2.0,0.0,2.0,2018,2.0,1.0
DeAndre Washington,1.0,9.0,0.0,9.0,2018,1.0,9.0
Derek Watt,1.0,2.0,0.0,2.0,2018,1.0,2.0
Jonathan Williams,1.0,1.0,0.0,1.0,2018,1.0,1.0
Justin Davis,0.0,0.0,0.0,0.0,2018,0.0,0.0
David Fluellen,0.0,0.0,0.0,0.0,2018,0.0,0.0
De'Angelo Henderson,0.0,0.0,0.0,0.0,2018,0.0,0.0
Darius Jackson,0.0,0.0,0.0,0.0,2018,1.0,0.0
Taiwan Jones,0.0,0.0,0.0,0.0,2018,2.0,0.0
Robert Kelley,0.0,0.0,0.0,0.0,2018,0.0,0.0
Jeremy Langford,0.0,0.0,0.0,0.0,2018,0.0,0.0
J.D. McKissic,0.0,0.0,0.0,0.0,2018,1.0,0.0
Jeremy McNichols,0.0,0.0,0.0,0.0,2018,0.0,0.0
Christine Michael,0.0,0.0,0.0,0.0,2018,0.0,0.0
Jonathan Stewart,0.0,0.0,0.0,0.0,2018,0.0,0.0
Dwayne Washington,0.0,0.0,0.0,0.0,2018,0.0,0.0
Brandon Wilds,0.0,0.0,0.0,0.0,2018,0.0,0.0
David Williams,0.0,0.0,0.0,0.0,2018,0.0,0.0
Christian McCaffrey,116.0,1005.0,4.0,8.7,2019,142.0,7.1
Austin Ekeler,92.0,993.0,8.0,10.8,2019,108.0,9.2
Alvin Kamara,81.0,533.0,1.0,6.6,2019,97.0,5.5
Tarik Cohen,79.0,456.0,3.0,5.8,2019,104.0,4.4
Leonard Fournette,76.0,522.0,0.0,6.9,2019,100.0,5.2
James White,72.0,645.0,5.0,9.0,2019,95.0,6.8
Le'Veon Bell,66.0,461.0,1.0,7.0,2019,78.0,5.9
Devonta Freeman,59.0,410.0,4.0,6.9,2019,70.0,5.9
Ezekiel Elliott,54.0,420.0,2.0,7.8,2019,71.0,5.9
Dalvin Cook,53.0,519.0,0.0,9.8,2019,63.0,8.2
Saquon Barkley,52.0,438.0,2.0,8.4,2019,73.0,6.0
Miles Sanders,50.0,509.0,3.0,10.2,2019,63.0,8.1
Kenyan Drake,50.0,345.0,0.0,6.9,2019,68.0,5.1
Kenyan Drake,22.0,174.0,0.0,7.9,2019,33.0,5.3
Kenyan Drake,28.0,171.0,0.0,6.1,2019,35.0,4.9
Aaron Jones,49.0,474.0,3.0,9.7,2019,68.0,7.0
Jaylen Samuels,47.0,305.0,1.0,6.5,2019,57.0,5.4
Nyheim Hines,44.0,320.0,0.0,7.3,2019,58.0,5.5
Duke Johnson,44.0,410.0,3.0,9.3,2019,62.0,6.6
Royce Freeman,43.0,256.0,1.0,6.0,2019,50.0,5.1
Melvin Gordon,42.0,296.0,1.0,7.0,2019,55.0,5.4
Chris Thompson,42.0,378.0,0.0,9.0,2019,58.0,6.5
Jamaal Williams,39.0,253.0,5.0,6.5,2019,45.0,5.6
Chris Carson,37.0,266.0,2.0,7.2,2019,47.0,5.7
Kareem Hunt,37.0,285.0,1.0,7.7,2019,44.0,6.5
Nick Chubb,36.0,278.0,0.0,7.7,2019,49.0,5.7
David Johnson,36.0,370.0,4.0,10.3,2019,47.0,7.9
Jalen Richard,36.0,323.0,0.0,9.0,2019,43.0,7.5
DeAndre Washington,36.0,292.0,0.0,8.1,2019,41.0,7.1
Phillip Lindsay,35.0,196.0,0.0,5.6,2019,48.0,4.1
Joe Mixon,35.0,287.0,3.0,8.2,2019,45.0,6.4
Dare Ogunbowale,35.0,286.0,0.0,8.2,2019,46.0,6.2
James Conner,34.0,251.0,3.0,7.4,2019,38.0,6.6
J.D. McKissic,34.0,233.0,1.0,6.9,2019,42.0,5.5
Latavius Murray,34.0,235.0,1.0,6.9,2019,43.0,5.5
Todd Gurley,31.0,207.0,2.0,6.7,2019,49.0,4.2
Ronald Jones II,31.0,309.0,0.0,10.0,2019,40.0,7.7
Giovani Bernard,30.0,234.0,0.0,7.8,2019,43.0,5.4
Damien Williams,30.0,213.0,2.0,7.1,2019,37.0,5.8
Devin Singletary,29.0,194.0,2.0,6.7,2019,41.0,4.7
LeSean McCoy,28.0,181.0,1.0,6.5,2019,34.0,5.3
Rex Burkhead,27.0,279.0,0.0,10.3,2019,38.0,7.3
Mark Ingram,26.0,247.0,5.0,9.5,2019,29.0,8.5
Dion Lewis,25.0,164.0,1.0,6.6,2019,32.0,5.1
David Montgomery,25.0,185.0,1.0,7.4,2019,35.0,5.3
Ty Johnson,24.0,109.0,0.0,4.5,2019,31.0,3.5
Boston Scott,24.0,204.0,0.0,8.5,2019,26.0,7.8
Patrick Laird,23.0,204.0,0.0,8.9,2019,30.0,6.8
Tevin Coleman,21.0,180.0,1.0,8.6,2019,30.0,6.0
Josh Jacobs,20.0,166.0,0.0,8.3,2019,27.0,6.1
Kyle Juszczyk,20.0,239.0,1.0,12.0,2019,24.0,10.0
Matt Breida,19.0,120.0,1.0,6.3,2019,22.0,5.5
Rhett Ellison,18.0,167.0,1.0,9.3,2019,28.0,6.0
Derrick Henry,18.0,206.0,2.0,11.4,2019,24.0,8.6
C.J. Ham,17.0,149.0,1.0,8.8,2019,26.0,5.7
Adrian Peterson,17.0,142.0,0.0,8.4,2019,23.0,6.2
Peyton Barber,16.0,115.0,1.0,7.2,2019,24.0,4.8
Ameer Abdullah,15.0,88.0,1.0,5.9,2019,21.0,4.2
Tony Pollard,15.0,107.0,1.0,7.1,2019,20.0,5.4
Mark Walton,15.0,89.0,0.0,5.9,2019,21.0,4.2
Darrel Williams,15.0,167.0,1.0,11.1,2019,19.0,8.8
Ryquell Armstead,14.0,144.0,2.0,10.3,2019,24.0,6.0
Kalen Ballage,14.0,63.0,0.0,4.5,2019,24.0,2.6
Anthony Firkser,14.0,204.0,1.0,14.6,2019,24.0,8.5
Marlon Mack,14.0,82.0,0.0,5.9,2019,17.0,4.8
Raheem Mostert,14.0,180.0,2.0,12.9,2019,22.0,8.2
Frank Gore,13.0,100.0,0.0,7.7,2019,16.0,6.3
T.J. Yeldon,13.0,124.0,0.0,9.5,2019,15.0,8.3
Chase Edmonds,12.0,105.0,1.0,8.8,2019,21.0,5.0
Dontrell Hilliard,12.0,92.0,0.0,7.7,2019,15.0,6.1
Sony Michel,12.0,94.0,0.0,7.8,2019,20.0,4.7
Wayne Gallman,11.0,102.0,1.0,9.3,2019,15.0,6.8
Travis Homer,11.0,56.0,0.0,5.1,2019,13.0,4.3
Ito Smith,11.0,87.0,0.0,7.9,2019,14.0,6.2
Brian Hill,10.0,69.0,1.0,6.9,2019,14.0,4.9
Jordan Howard,10.0,69.0,1.0,6.9,2019,14.0,4.9
Carlos Hyde,10.0,42.0,0.0,4.2,2019,16.0,2.6
Kerryon Johnson,10.0,127.0,1.0,12.7,2019,15.0,8.5
Alexander Mattison,10.0,82.0,0.0,8.2,2019,12.0,6.8
C.J. Prosise,10.0,76.0,0.0,7.6,2019,12.0,6.3
Brandon Bolden,9.0,111.0,1.0,12.3,2019,11.0,10.1
Justin Jackson,9.0,22.0,0.0,2.4,2019,11.0,2.0
Wendell Smallwood,9.0,64.0,0.0,7.1,2019,13.0,4.9
Darwin Thompson,9.0,43.0,0.0,4.8,2019,10.0,4.3
Justice Hill,8.0,70.0,0.0,8.8,2019,15.0,4.7
Rashaad Penny,8.0,83.0,1.0,10.4,2019,11.0,7.5
Patrick Ricard,8.0,47.0,1.0,5.9,2019,11.0,4.3
Mike Davis,7.0,22.0,0.0,3.1,2019,8.0,2.8
Mike Davis,7.0,22.0,0.0,3.1,2019,8.0,2.8
Mike Davis,0.0,0.0,0.0,0.0,2019,0.0,0.0
Gus Edwards,7.0,45.0,0.0,6.4,2019,7.0,6.4
Myles Gaskin,7.0,51.0,0.0,7.3,2019,12.0,4.3
Derrius Guice,7.0,79.0,1.0,11.3,2019,9.0,8.8
Bilal Powell,7.0,33.0,0.0,4.7,2019,12.0,2.8
Danny Vitale,7.0,97.0,0.0,13.9,2019,12.0,8.1
Jordan Wilkins,7.0,43.0,0.0,6.1,2019,11.0,3.9
Kenjon Barner,6.0,22.0,0.0,3.7,2019,8.0,2.8
Reggie Bonnafon,6.0,57.0,0.0,9.5,2019,9.0,6.3
Devontae Booker,6.0,57.0,0.0,9.5,2019,9.0,6.3
Trey Edmunds,6.0,48.0,0.0,8.0,2019,7.0,6.9
Alec Ingold,6.0,44.0,1.0,7.3,2019,6.0,7.3
D'Ernest Johnson,6.0,71.0,0.0,11.8,2019,7.0,10.1
Zach Line,6.0,36.0,0.0,6.0,2019,10.0,3.6
Darren Sproles,6.0,24.0,0.0,4.0,2019,10.0,2.4
Patrick DiMarco,5.0,41.0,0.0,8.2,2019,7.0,5.9
Andy Janovich,5.0,42.0,0.0,8.4,2019,5.0,8.4
Spencer Ware,5.0,22.0,0.0,4.4,2019,7.0,3.1
Jonathan Williams,5.0,59.0,0.0,11.8,2019,5.0,11.8
Nick Bawden,4.0,17.0,0.0,4.3,2019,6.0,2.8
Khari Blasingame,4.0,54.0,0.0,13.5,2019,5.0,10.8
Tra Carson,4.0,18.0,0.0,4.5,2019,4.0,4.5
Tra Carson,4.0,18.0,0.0,4.5,2019,4.0,4.5
Tra Carson,0.0,0.0,0.0,0.0,2019,0.0,0.0
Darrell Henderson,4.0,37.0,0.0,9.3,2019,6.0,6.2
Mike Boone,3.0,17.0,0.0,5.7,2019,4.0,4.3
Jon Hilliman,3.0,1.0,0.0,0.3,2019,4.0,0.3
Devine Ozigbo,3.0,23.0,0.0,7.7,2019,5.0,4.6
Benny Snell Jr.,3.0,23.0,0.0,7.7,2019,4.0,5.8
Derek Watt,3.0,32.0,0.0,10.7,2019,5.0,6.4
Jeff Wilson,3.0,34.0,1.0,11.3,2019,5.0,6.8
Alex Armah,2.0,6.0,0.0,3.0,2019,2.0,3.0
Malcolm Brown,2.0,16.0,0.0,8.0,2019,6.0,2.7
Tyler Ervin,2.0,11.0,0.0,5.5,2019,4.0,2.8
Wes Hills,2.0,1.0,0.0,0.5,2019,2.0,0.5
T.J. Logan,2.0,13.0,0.0,6.5,2019,3.0,4.3
Roosevelt Nix,2.0,4.0,0.0,2.0,2019,3.0,1.3
Elijhaa Penny,2.0,9.0,0.0,4.5,2019,4.0,2.3
Troymaine Pope,2.0,14.0,1.0,7.0,2019,3.0,4.7
Anthony Sherman,2.0,22.0,0.0,11.0,2019,3.0,7.3
Trevon Wesco,2.0,47.0,0.0,23.5,2019,3.0,15.7
Zach Zenner,2.0,19.0,0.0,9.5,2019,3.0,6.3
Zach Zenner,1.0,6.0,0.0,6.0,2019,2.0,3.0
Zach Zenner,1.0,13.0,0.0,13.0,2019,1.0,13.0
Javorius Allen,1.0,9.0,0.0,9.0,2019,2.0,4.5
Jakob Johnson,1.0,5.0,0.0,5.0,2019,2.0,2.5
Taiwan Jones,1.0,9.0,0.0,9.0,2019,1.0,9.0
Qadree Ollison,1.0,7.0,0.0,7.0,2019,2.0,3.5
Ricky Ortiz,1.0,8.0,0.0,8.0,2019,1.0,8.0
Paul Perkins,1.0,9.0,0.0,9.0,2019,1.0,9.0
Senorise Perry,1.0,1.0,0.0,1.0,2019,1.0,1.0
Bo Scarbrough,1.0,5.0,0.0,5.0,2019,4.0,1.3
Keith Smith,1.0,13.0,0.0,13.0,2019,3.0,4.3
De'Anthony Thomas,1.0,6.0,0.0,6.0,2019,2.0,3.0
De'Anthony Thomas,1.0,6.0,0.0,6.0,2019,2.0,3.0
De'Anthony Thomas,0.0,0.0,0.0,0.0,2019,0.0,0.0
Dwayne Washington,1.0,6.0,0.0,6.0,2019,1.0,6.0
Kerrith Whyte Jr,1.0,9.0,0.0,9.0,2019,1.0,9.0
Josh Adams,0.0,0.0,0.0,0.0,2019,0.0,0.0
Jay Ajayi,0.0,0.0,0.0,0.0,2019,1.0,0.0
C.J. Anderson,0.0,0.0,0.0,0.0,2019,0.0,0.0
Tony Brooks-James,0.0,0.0,0.0,0.0,2019,0.0,0.0
Michael Burton,0.0,0.0,0.0,0.0,2019,1.0,0.0
Dalyn Dawkins,0.0,0.0,0.0,0.0,2019,1.0,0.0
James Develin,0.0,0.0,0.0,0.0,2019,0.0,0.0
Josh Ferguson,0.0,0.0,0.0,0.0,2019,0.0,0.0
Damien Harris,0.0,0.0,0.0,0.0,2019,0.0,0.0
Buddy Howell,0.0,0.0,0.0,0.0,2019,0.0,0.0
John Kelly,0.0,0.0,0.0,0.0,2019,0.0,0.0
Marshawn Lynch,0.0,0.0,0.0,0.0,2019,0.0,0.0
Alfred Morris,0.0,0.0,0.0,0.0,2019,0.0,0.0
Ryan Nall,0.0,0.0,0.0,0.0,2019,0.0,0.0
Jamize Olawale,0.0,0.0,0.0,0.0,2019,2.0,0.0
Samaje Perine,0.0,0.0,0.0,0.0,2019,0.0,0.0
Jordan Scarlett,0.0,0.0,0.0,0.0,2019,0.0,0.0
De'Lance Turner,0.0,0.0,0.0,0.0,2019,0.0,0.0
Dexter Williams,0.0,0.0,0.0,0.0,2019,0.0,0.0
Alvin Kamara,83.0,756.0,5.0,9.1,2020,107.0,7.1
J.D. McKissic,80.0,589.0,2.0,7.4,2020,110.0,5.4
Nyheim Hines,63.0,482.0,4.0,7.7,2020,76.0,6.3
Mike Davis,59.0,373.0,2.0,6.3,2020,70.0,5.3
Austin Ekeler,54.0,403.0,2.0,7.5,2020,65.0,6.2
David Montgomery,54.0,438.0,2.0,8.1,2020,68.0,6.4
Chase Edmonds,53.0,402.0,4.0,7.6,2020,67.0,6.0
Ezekiel Elliott,52.0,338.0,2.0,6.5,2020,71.0,4.8
James Robinson,49.0,344.0,3.0,7.0,2020,60.0,5.7
James White,49.0,375.0,1.0,7.7,2020,62.0,6.0
Giovani Bernard,47.0,355.0,3.0,7.6,2020,59.0,6.0
Aaron Jones,47.0,355.0,2.0,7.6,2020,63.0,5.6
D'Andre Swift,46.0,357.0,2.0,7.8,2020,57.0,6.3
Dalvin Cook,44.0,361.0,1.0,8.2,2020,54.0,6.7
Myles Gaskin,41.0,388.0,2.0,9.5,2020,47.0,8.3
Anthony Firkser,39.0,387.0,1.0,9.9,2020,53.0,7.3
Kareem Hunt,38.0,304.0,5.0,8.0,2020,51.0,6.0
Devin Singletary,38.0,269.0,0.0,7.1,2020,50.0,5.4
Chris Carson,37.0,287.0,4.0,7.8,2020,46.0,6.2
Clyde Edwards-Helaire,36.0,297.0,1.0,8.3,2020,54.0,5.5
Leonard Fournette,36.0,233.0,0.0,6.5,2020,47.0,5.0
Antonio Gibson,36.0,247.0,0.0,6.9,2020,44.0,5.6
Jonathan Taylor,36.0,299.0,1.0,8.3,2020,39.0,7.7
James Conner,35.0,215.0,0.0,6.1,2020,43.0,5.0
Josh Jacobs,33.0,238.0,0.0,7.2,2020,45.0,5.3
David Johnson,33.0,314.0,2.0,9.5,2020,46.0,6.8
Jerick McKinnon,33.0,253.0,1.0,7.7,2020,46.0,5.5
Melvin Gordon,32.0,158.0,1.0,4.9,2020,44.0,3.6
Jamaal Williams,31.0,236.0,1.0,7.6,2020,35.0,6.7
Kalen Ballage,29.0,166.0,0.0,5.7,2020,37.0,4.5
Kalen Ballage,9.0,67.0,0.0,7.4,2020,10.0,6.7
Kalen Ballage,20.0,99.0,0.0,5.0,2020,27.0,3.7
Duke Johnson,28.0,249.0,1.0,8.9,2020,35.0,7.1
Ronald Jones II,28.0,165.0,1.0,5.9,2020,42.0,3.9
Tony Pollard,28.0,193.0,1.0,6.9,2020,40.0,4.8
Miles Sanders,28.0,197.0,0.0,7.0,2020,52.0,3.8
Rex Burkhead,25.0,192.0,3.0,7.7,2020,33.0,5.8
Kenyan Drake,25.0,137.0,0.0,5.5,2020,31.0,4.4
Todd Gurley,25.0,164.0,0.0,6.6,2020,35.0,4.7
Brian Hill,25.0,199.0,0.0,8.0,2020,30.0,6.6
Boston Scott,25.0,212.0,1.0,8.5,2020,36.0,5.9
Malcolm Brown,23.0,162.0,0.0,7.0,2020,33.0,4.9
Joshua Kelley,23.0,148.0,0.0,6.4,2020,23.0,6.4
Latavius Murray,23.0,176.0,1.0,7.7,2020,26.0,6.8
Wayne Gallman,21.0,114.0,0.0,5.4,2020,27.0,4.2
Joe Mixon,21.0,138.0,1.0,6.6,2020,26.0,5.3
Chris Thompson,20.0,146.0,1.0,7.3,2020,23.0,6.3
Derrick Henry,19.0,114.0,0.0,6.0,2020,31.0,3.7
Justin Jackson,19.0,173.0,0.0,9.1,2020,24.0,7.2
Kerryon Johnson,19.0,187.0,1.0,9.8,2020,26.0,7.2
Kyle Juszczyk,19.0,202.0,4.0,10.6,2020,29.0,7.0
Dion Lewis,19.0,127.0,1.0,6.7,2020,30.0,4.2
Jalen Richard,19.0,138.0,0.0,7.3,2020,23.0,6.0
J.K. Dobbins,18.0,120.0,0.0,6.7,2020,24.0,5.0
Darrel Williams,18.0,116.0,0.0,6.4,2020,26.0,4.5
Devontae Booker,17.0,84.0,0.0,4.9,2020,21.0,4.0
DeeJay Dallas,17.0,111.0,1.0,6.5,2020,20.0,5.6
Christian McCaffrey,17.0,149.0,1.0,8.8,2020,19.0,7.8
Ito Smith,17.0,75.0,0.0,4.4,2020,26.0,2.9
Nick Chubb,16.0,150.0,0.0,9.4,2020,18.0,8.3
Frank Gore,16.0,89.0,0.0,5.6,2020,19.0,4.7
Darrell Henderson,16.0,159.0,1.0,9.9,2020,24.0,6.6
Carlos Hyde,16.0,93.0,0.0,5.8,2020,20.0,4.7
Ty Johnson,16.0,99.0,1.0,6.2,2020,21.0,4.7
Ty Johnson,0.0,0.0,0.0,0.0,2020,1.0,0.0
Ty Johnson,16.0,99.0,1.0,6.2,2020,20.0,5.0
Raheem Mostert,16.0,156.0,1.0,9.8,2020,19.0,8.2
Le'Veon Bell,16.0,138.0,0.0,8.6,2020,20.0,6.9
Le'Veon Bell,3.0,39.0,0.0,13.0,2020,3.0,13.0
Le'Veon Bell,13.0,99.0,0.0,7.6,2020,17.0,5.8
LeSean McCoy,15.0,101.0,0.0,6.7,2020,19.0,5.3
Zack Moss,14.0,95.0,1.0,6.8,2020,18.0,5.3
Alexander Mattison,13.0,125.0,1.0,9.6,2020,15.0,8.3
Jeff Wilson,13.0,133.0,3.0,10.2,2020,28.0,4.8
Royce Freeman,12.0,81.0,0.0,6.8,2020,13.0,6.2
Alec Ingold,12.0,110.0,1.0,9.2,2020,17.0,6.5
Jeremy McNichols,12.0,55.0,0.0,4.6,2020,17.0,3.2
Adrian Peterson,12.0,101.0,0.0,8.4,2020,18.0,5.6
Jordan Wilkins,12.0,105.0,0.0,8.8,2020,16.0,6.6
Salvon Ahmed,11.0,61.0,0.0,5.5,2020,14.0,4.4
Cam Akers,11.0,123.0,1.0,11.2,2020,14.0,8.8
Tyler Ervin,11.0,84.0,0.0,7.6,2020,15.0,5.6
La'Mical Perine,11.0,63.0,0.0,5.7,2020,15.0,4.2
Samaje Perine,11.0,66.0,0.0,6.0,2020,12.0,5.5
Keith Smith,11.0,59.0,0.0,5.4,2020,15.0,3.9
Patrick Laird,10.0,68.0,0.0,6.8,2020,12.0,5.7
Dare Ogunbowale,10.0,54.0,0.0,5.4,2020,20.0,2.7
Benny Snell Jr.,10.0,61.0,0.0,6.1,2020,14.0,4.4
Matt Breida,9.0,96.0,0.0,10.7,2020,10.0,9.6
Gus Edwards,9.0,129.0,0.0,14.3,2020,13.0,9.9
Travis Homer,9.0,90.0,1.0,10.0,2020,10.0,9.0
Devine Ozigbo,9.0,42.0,0.0,4.7,2020,9.0,4.7
Patrick Ricard,9.0,45.0,1.0,5.0,2020,12.0,3.8
Jaylen Samuels,9.0,46.0,0.0,5.1,2020,14.0,3.3
Rodney Smith,9.0,59.0,0.0,6.6,2020,11.0,5.4
Ameer Abdullah,8.0,58.0,2.0,7.3,2020,9.0,6.4
C.J. Ham,8.0,97.0,1.0,12.1,2020,13.0,7.5
Jakob Johnson,8.0,35.0,1.0,4.4,2020,9.0,3.9
Ryan Nall,8.0,67.0,1.0,8.4,2020,9.0,7.4
Troymaine Pope,8.0,42.0,0.0,5.3,2020,10.0,4.2
Devonta Freeman,7.0,58.0,0.0,8.3,2020,10.0,5.8
Jamycal Hasty,7.0,33.0,0.0,4.7,2020,8.0,4.1
Phillip Lindsay,7.0,28.0,0.0,4.0,2020,14.0,2.0
Sony Michel,7.0,114.0,1.0,16.3,2020,9.0,12.7
Darwin Thompson,7.0,65.0,1.0,9.3,2020,11.0,5.9
Josh Adams,6.0,29.0,0.0,4.8,2020,8.0,3.6
Saquon Barkley,6.0,60.0,0.0,10.0,2020,9.0,6.7
Tarik Cohen,6.0,41.0,0.0,6.8,2020,9.0,4.6
Mark Ingram,6.0,50.0,0.0,8.3,2020,8.0,6.3
Anthony McFarland Jr.,6.0,54.0,0.0,9.0,2020,9.0,6.0
Alex Armah,5.0,18.0,0.0,3.6,2020,9.0,2.0
Corey Clement,5.0,25.0,0.0,5.0,2020,6.0,4.2
Damien Harris,5.0,52.0,0.0,10.4,2020,7.0,7.4
Justice Hill,5.0,20.0,0.0,4.0,2020,5.0,4.0
Gabe Nabers,5.0,25.0,2.0,5.0,2020,7.0,3.6
C.J. Prosise,5.0,18.0,1.0,3.6,2020,5.0,3.6
Theo Riddick,5.0,43.0,0.0,8.6,2020,6.0,7.2
Ke'Shawn Vaughn,5.0,34.0,1.0,6.8,2020,10.0,3.4
Trayveon Williams,5.0,30.0,0.0,6.0,2020,5.0,6.0
DeAndre Washington,5.0,30.0,0.0,6.0,2020,10.0,3.0
DeAndre Washington,1.0,2.0,0.0,2.0,2020,1.0,2.0
DeAndre Washington,4.0,28.0,0.0,7.0,2020,9.0,3.1
Peyton Barber,4.0,12.0,0.0,3.0,2020,7.0,1.7
Khari Blasingame,4.0,39.0,0.0,9.8,2020,5.0,7.8
Michael Burton,4.0,28.0,0.0,7.0,2020,4.0,7.0
Tevin Coleman,4.0,34.0,0.0,8.5,2020,5.0,6.8
Jonathan Williams,4.0,21.0,0.0,5.3,2020,4.0,5.3
Trenton Cannon,3.0,16.0,0.0,5.3,2020,3.0,5.3
D'Ernest Johnson,3.0,14.0,0.0,4.7,2020,4.0,3.5
Marlon Mack,3.0,30.0,0.0,10.0,2020,3.0,10.0
Alfred Morris,3.0,19.0,1.0,6.3,2020,4.0,4.8
Reggie Bonnafon,2.0,18.0,1.0,9.0,2020,2.0,9.0
Mike Boone,2.0,10.0,0.0,5.0,2020,2.0,5.0
Chandler Cox,2.0,9.0,0.0,4.5,2020,2.0,4.5
AJ Dillon,2.0,21.0,0.0,10.5,2020,2.0,10.5
Darrynton Evans,2.0,27.0,1.0,13.5,2020,4.0,6.8
Reggie Gilliam,2.0,16.0,1.0,8.0,2020,2.0,8.0
Andy Janovich,2.0,13.0,0.0,6.5,2020,5.0,2.6
Lamar Miller,2.0,6.0,0.0,3.0,2020,2.0,3.0
Elijhaa Penny,2.0,20.0,0.0,10.0,2020,3.0,6.7
LeVante Bellamy,1.0,5.0,0.0,5.0,2020,1.0,5.0
Alex Collins,1.0,4.0,0.0,4.0,2020,2.0,2.0
D'Onta Foreman,1.0,5.0,1.0,5.0,2020,1.0,5.0
Cullen Gillaspia,1.0,6.0,0.0,6.0,2020,1.0,6.0
Dontrell Hilliard,1.0,2.0,0.0,2.0,2020,1.0,2.0
Jordan Howard,1.0,-3.0,0.0,-3.0,2020,1.0,-3.0
Jordan Howard,1.0,-3.0,0.0,-3.0,2020,1.0,-3.0
Jordan Howard,0.0,0.0,0.0,0.0,2020,0.0,0.0
Buddy Howell,1.0,3.0,0.0,3.0,2020,2.0,1.5
Jason Huntley,1.0,0.0,0.0,0.0,2020,2.0,0.0
Adrian Killins,1.0,2.0,0.0,2.0,2020,1.0,2.0
Bruce Miller,1.0,2.0,0.0,2.0,2020,2.0,1.0
Scottie Phillips,1.0,7.0,0.0,7.0,2020,1.0,7.0
Craig Reynolds,1.0,3.0,0.0,3.0,2020,1.0,3.0
Anthony Sherman,1.0,5.0,1.0,5.0,2020,2.0,2.5
J.J. Taylor,1.0,4.0,0.0,4.0,2020,2.0,2.0
Austin Walter,1.0,27.0,0.0,27.0,2020,1.0,27.0
Jonathan Ward,1.0,11.0,1.0,11.0,2020,1.0,11.0
Antonio Williams,1.0,20.0,0.0,20.0,2020,1.0,20.0
T.J. Yeldon,1.0,22.0,1.0,22.0,2020,4.0,5.5
Kenjon Barner,0.0,0.0,0.0,0.0,2020,1.0,0.0
Tony Brooks-James,0.0,0.0,0.0,0.0,2020,0.0,0.0
Rico Dowdle,0.0,0.0,0.0,0.0,2020,0.0,0.0
Taiwan Jones,0.0,0.0,0.0,0.0,2020,2.0,0.0
Tony Jones,0.0,0.0,0.0,0.0,2020,0.0,0.0
Qadree Ollison,0.0,0.0,0.0,0.0,2020,0.0,0.0
Rashaad Penny,0.0,0.0,0.0,0.0,2020,0.0,0.0
Senorise Perry,0.0,0.0,0.0,0.0,2020,0.0,0.0
Artavis Pierce,0.0,0.0,0.0,0.0,2020,0.0,0.0
Bo Scarbrough,0.0,0.0,0.0,0.0,2020,0.0,0.0
Dwayne Washington,0.0,0.0,0.0,0.0,2020,0.0,0.0
Dexter Williams,0.0,0.0,0.0,0.0,2020,0.0,0.0
Najee Harris,74.0,467.0,3.0,6.3,2021,94.0,5.0
Austin Ekeler,70.0,647.0,8.0,9.2,2021,94.0,6.9
Leonard Fournette,69.0,454.0,2.0,6.6,2021,84.0,5.4
D'Andre Swift,62.0,452.0,2.0,7.3,2021,78.0,5.8
